,0,1,2,3,4,5,6,7,8,9,10,11,grading
235733,hsa17s12g00376,ptr16s13g00527,0.938,271,17,0,1,271,1,271,3.081999999999999e-173,535,50
235734,hsa17s12g00376,ptr16s13g00526,0.6679999999999999,259,85,0,3,259,4,262,1.4829999999999996e-107,346,25
235735,hsa17s12g00376,ptr16s13g00356,0.648,251,88,0,1,251,1,251,9.187e-100,323,25
235736,hsa17s12g00376,ptr16s13g00525,0.633,239,85,0,1,239,19,251,1.4519999999999994e-91,299,25
235744,hsa17s12g00408,ptr16s13g00495,1.0,89,0,0,1,89,1,89,1.73e-61,202,50
235752,hsa17s12g00497,ptr16s13g00401,0.898,312,32,0,1,312,1,312,3.3609999999999986e-190,586,50
235753,hsa17s12g00497,ptr16s13g00400,0.688,310,96,0,1,310,1,310,4.539999999999998e-135,427,25
235754,hsa17s12g00497,ptr16s13g00397,0.6920000000000001,306,94,0,1,306,1,306,2.1909999999999994e-134,425,25
235755,hsa17s12g00497,ptr16s13g00399,0.6779999999999999,310,99,0,1,310,1,310,1.3119999999999996e-132,420,25
235756,hsa17s12g00497,ptr16s13g00396,0.674,306,99,0,1,306,1,306,7.108999999999998e-130,412,25
235757,hsa17s12g00497,ptr16s13g00398,0.664,306,102,0,1,306,1,306,2.810999999999999e-127,405,10
235761,hsa17s12g00497,ptr16s13g00402,0.47700000000000004,301,157,0,3,303,5,305,1.0829999999999998e-78,264,10
235797,hsa17s12g00497,ptr16s13g00403,0.43799999999999994,303,169,0,3,305,30,330,1.4139999999999998e-69,238,10
235973,hsa17s12g00497,ptr16s13g00567,0.396,294,174,0,3,296,5,293,4.335999999999999e-57,201,10
236033,hsa17s12g00497,ptr16s13g00571,0.292,297,182,0,1,297,2,259,7.262999999999999e-33,130,10
236053,hsa17s12g00529,ptr16s13g00378,0.946,115,6,0,1,115,1,115,8.126999999999998e-71,231,50
236061,hsa17s12g00945,ptr16s13g01049,0.9009999999999999,1966,194,0,1,1966,1,1962,0.0,3691,50
236066,hsa17s12g00945,ptr16s13g00551,0.507,142,69,0,1826,1966,5401,5542,1.107e-31,137,25
237313,hsa17s12g00933,ptr16s13g01037,0.875,263,33,0,1,262,1,263,2.1639999999999995e-154,480,50
237314,hsa17s12g00965,ptr16s13g01066,0.988,346,4,0,1,346,1,346,5.315999999999997e-237,723,50
237315,hsa17s12g00965,ptr16s13g01065,0.602,282,110,0,5,282,17,298,2.1419999999999997e-101,332,25
237316,hsa17s12g00965,ptr16s13g01064,0.601,237,94,0,5,240,17,253,3.7669999999999995e-83,279,25
237334,hsa17s12g00965,ptr16s13g00076,0.271,279,192,0,21,285,26,304,2.11e-25,109,25
237341,hsa17s12g00965,ptr16s13g00904,0.255,297,210,0,23,305,49,345,7.671e-24,104,25
238462,hsa17s12g00469,ptr16s13g00428,0.9470000000000001,282,15,0,1,282,1,280,1.3489999999999996e-182,563,50
238538,hsa17s12g01013,ptr16s13g01124,0.89,3130,343,0,1,3123,1,3130,0.0,5793,50
238540,hsa17s12g01013,ptr16s13g01125,0.764,368,84,0,131,498,51,407,2.464999999999999e-163,573,25
238550,hsa17s12g01013,ptr16s13g00075,0.294,331,217,0,1053,1361,724,1054,2.7559999999999998e-34,146,25
240788,hsa17s12g00964,ptr16s13g01065,0.792,387,72,0,1,387,1,348,2.424999999999999e-203,629,50
240789,hsa17s12g00964,ptr16s13g01064,0.932,247,17,0,1,247,1,247,1.8659999999999994e-153,484,25
240790,hsa17s12g00964,ptr16s13g01066,0.564,316,136,0,17,332,5,316,2.3339999999999994e-104,342,25
240825,hsa17s12g00964,ptr16s13g00076,0.261,279,200,0,33,303,28,306,8.760999999999999e-23,102,25
240882,hsa17s12g00996,ptr16s13g01100,0.93,251,17,0,1,251,1,251,1.896999999999999e-158,491,50
241473,hsa17s12g00488,ptr16s13g00410,0.9520000000000001,498,24,0,39,536,19,516,0.0,997,50
241483,hsa17s12g00488,ptr16s13g00264,0.325,326,184,0,158,431,686,1011,3.139e-43,168,25
241490,hsa17s12g00520,ptr16s13g00388,0.97,702,21,0,1,702,1,702,0.0,1436,50
242323,hsa17s12g00819,ptr16s13g00912,0.789,347,59,0,1,281,1,347,3.313999999999999e-182,561,50
242518,hsa17s12g00696,ptr16s13g00769,0.878,474,54,0,1,443,685,1158,1.977999999999999e-284,866,50
242523,hsa17s12g00696,ptr16s13g00656,0.331,264,162,0,110,373,641,883,3.835e-35,141,25
242524,hsa17s12g00728,ptr16s13g00805,0.995,198,1,0,1,198,1,198,2.4479999999999995e-134,419,50
244826,hsa17s12g00239,ptr16s13g00686,0.9690000000000001,434,13,0,1,434,1,434,5.322999999999997e-292,887,50
244827,hsa17s12g00271,ptr16s13g00646,0.9790000000000001,93,2,0,2,94,966,1058,4.5719999999999996e-58,194,50
244872,hsa17s12g00321,ptr16s13g00585,0.991,411,4,0,1,410,1,411,7.220999999999997e-284,862,50
244876,hsa17s12g00353,ptr16s13g00553,0.943,712,40,0,1,711,1,712,0.0,1410,50
244889,hsa17s12g00674,ptr16s13g00739,0.8420000000000001,325,46,0,183,475,1,325,1.7539999999999995e-180,567,50
245322,hsa17s12g00553,ptr16s13g00354,1.0,61,0,0,1,61,1,61,2.841e-37,131,50
245323,hsa17s12g00585,ptr16s13g00324,0.88,169,20,0,1,169,24,192,1.1479999999999998e-97,311,50
245324,hsa17s12g00681,ptr16s13g00747,0.9590000000000001,723,30,0,1,723,1,723,0.0,1460,50
245325,hsa17s12g00713,ptr16s13g00787,0.894,348,34,0,1,348,131,451,1.6619999999999994e-211,650,50
245404,hsa17s12g00234,ptr16s13g00690,0.982,703,13,0,1,703,1,703,0.0,1457,50
245406,hsa17s12g00266,ptr16s13g00652,0.9670000000000001,356,12,0,1,356,1,356,1.2549999999999992e-237,726,50
248455,hsa17s12g01006,ptr16s13g01115,0.8590000000000001,283,40,0,1,283,1,283,9.166999999999996e-163,506,50
248521,hsa17s12g00295,ptr16s13g00618,0.943,648,37,0,1,648,1,648,0.0,1284,50
248525,hsa17s12g00295,ptr16s13g00121,0.253,539,347,0,74,612,4,468,1.286e-47,184,25
248526,hsa17s12g00295,ptr16s13g00119,0.252,536,345,0,77,612,2,463,7.453999999999999e-47,181,25
248852,hsa17s12g00649,ptr16s13g00714,0.998,148,0,0,1,148,1,148,3.3679999999999992e-99,314,50
250064,hsa17s12g00112,ptr16s13g00130,0.92,464,37,0,1,464,1,464,7.408999999999995e-294,894,50
250066,hsa17s12g00143,ptr16s13g00174,1.0,216,0,0,1,216,1,216,6.552999999999999e-152,470,50
250094,hsa17s12g00944,ptr16s13g01048,0.9490000000000001,211,11,0,1,211,1,211,1.4139999999999998e-135,423,50
250112,hsa17s12g00944,ptr16s13g00559,0.455,162,86,0,7,165,1,162,5.1829999999999997e-36,136,25
253044,hsa17s12g00238,ptr16s13g00687,0.935,1545,100,0,1,1545,1,1545,0.0,3026,50
253065,hsa17s12g00238,ptr16s13g01071,0.205,503,393,0,985,1487,187,681,5.086000000000001e-25,114,25
253611,hsa17s12g00097,ptr16s13g00110,0.991,1156,10,0,1,1156,1,1136,0.0,2421,50
253612,hsa17s12g00097,ptr16s13g00109,0.65,1062,369,0,46,1107,374,1429,0.0,1360,25
254428,hsa17s12g00886,ptr16s13g00985,0.92,743,59,0,1,743,1,743,0.0,1431,50
254432,hsa17s12g00886,ptr16s13g00984,0.6,201,73,0,104,304,55,237,5.037999999999999e-64,236,25
254445,hsa17s12g00918,ptr16s13g01023,0.945,110,6,0,59,168,26,135,3.6069999999999994e-66,220,50
254446,hsa17s12g00918,ptr16s13g01021,0.7609999999999999,78,17,0,2,75,25,102,1.679e-32,123,25
255896,hsa17s12g00315,ptr16s13g00593,0.88,480,57,0,1,480,1,480,2.4609999999999982e-288,880,50
255897,hsa17s12g00315,ptr16s13g00590,0.46,543,256,0,12,487,5,547,2.4759999999999994e-140,452,25
255898,hsa17s12g00315,ptr16s13g00592,0.495,485,231,0,19,477,13,497,6.966999999999999e-138,445,25
258117,hsa17s12g00012,ptr16s13g00013,0.965,418,15,0,1,418,1,418,9.760999999999995e-280,851,50
258160,hsa17s12g00611,ptr16s13g00297,1.0,131,0,0,1,131,1,131,8.818e-91,289,50
258166,hsa17s12g00643,ptr16s13g00706,0.716,184,40,0,1,184,1,142,3.734999999999999e-82,267,50
258170,hsa17s12g00643,ptr16s13g00674,0.606,167,65,0,1,167,1,165,1.329e-58,199,25
258183,hsa17s12g00643,ptr16s13g00242,0.455,178,96,0,3,180,6,182,5.794999999999999e-41,149,25
258187,hsa17s12g00643,ptr16s13g00758,0.389,179,95,0,4,182,15,171,1.5009999999999999e-31,121,25
258188,hsa17s12g00643,ptr16s13g00550,0.369,184,113,0,1,184,4,183,1.211e-29,116,25
258206,hsa17s12g00643,ptr16s13g00381,0.355,168,107,0,3,170,32,198,2.425e-24,100,10
258878,hsa17s12g00891,ptr16s13g00989,0.9470000000000001,91,5,0,1,91,1,91,7.468999999999998e-55,183,50
258879,hsa17s12g00923,ptr16s13g01027,0.956,327,14,0,1,327,1,327,3.241999999999999e-215,659,50
263396,hsa17s12g00571,ptr16s13g00338,0.809,525,88,0,1,461,1,525,8.365999999999995e-287,874,50
263817,hsa17s12g00767,ptr16s13g00858,0.961,104,4,0,1,104,125,228,9.772999999999999e-65,213,50
264676,hsa17s12g00928,ptr16s13g01031,0.934,293,19,0,1,292,1,293,8.979999999999997e-187,575,50
264786,hsa17s12g00237,ptr16s13g00688,0.9259999999999999,424,31,0,1,424,1,424,3.559999999999998e-270,824,50
264804,hsa17s12g00877,ptr16s13g00976,0.648,449,122,0,1,347,1,449,1.1429999999999997e-185,575,50
264805,hsa17s12g00909,ptr16s13g01012,0.878,573,70,0,1,573,1,573,0.0,1046,50
266142,hsa17s12g00687,ptr16s13g00759,0.946,422,23,0,1,422,1,422,7.972999999999996e-276,840,50
266146,hsa17s12g00687,ptr16s13g00627,0.5579999999999999,266,117,0,144,408,233,498,4.23e-84,285,25
266185,hsa17s12g00719,ptr16s13g00793,0.98,352,7,0,1,352,1,352,4.551999999999998e-239,730,50
266189,hsa17s12g00719,ptr16s13g00794,0.43799999999999994,304,165,0,42,345,37,330,2.4319999999999994e-69,239,25
269437,hsa17s12g00047,ptr16s13g00055,0.925,1003,75,0,1,1003,1,998,0.0,1943,50
269439,hsa17s12g00047,ptr16s13g00853,0.44799999999999995,804,442,0,157,958,133,936,2.054999999999999e-198,645,25
269443,hsa17s12g00047,ptr16s13g00596,0.359,825,497,0,92,916,40,816,5.5459999999999984e-145,487,25
269447,hsa17s12g00079,ptr16s13g00091,0.9740000000000001,286,7,0,1,286,1,286,1.0949999999999995e-191,589,50
272426,hsa17s12g00032,ptr16s13g00040,0.951,211,10,0,1,211,60,270,7.525999999999997e-136,424,50
272427,hsa17s12g00832,ptr16s13g00925,0.9640000000000001,871,31,0,1,871,1,871,0.0,1768,50
272433,hsa17s12g00864,ptr16s13g00961,1.0,135,0,0,1,135,1,135,3.1939999999999994e-95,302,50
273716,hsa17s12g00365,ptr16s13g00541,0.9520000000000001,341,16,0,1,341,1,341,1.4899999999999994e-223,684,50
273727,hsa17s12g00397,ptr16s13g00507,0.8440000000000001,122,19,0,1,122,1,122,6.655999999999999e-63,215,50
275291,hsa17s12g00976,ptr16s13g01077,0.9440000000000001,87,5,0,1,87,29,115,6.448e-52,175,50
275412,hsa17s12g00560,ptr16s13g00348,0.805,636,116,0,28,621,1,636,0.0,1050,50
275417,hsa17s12g00560,ptr16s13g00801,0.7190000000000001,122,32,0,790,911,1,116,3.55e-45,179,25
275418,hsa17s12g00592,ptr16s13g00316,0.956,474,21,0,146,619,1,474,1.028e-311,955,50
275792,hsa17s12g00437,ptr16s13g00464,0.871,535,69,0,1,535,109,643,2.762e-318,969,50
275793,hsa17s12g00437,ptr16s13g00480,0.564,533,220,0,30,535,30,562,4.081999999999999e-182,575,25
275794,hsa17s12g00437,ptr16s13g00478,0.57,513,208,0,30,513,29,541,2.4019999999999994e-177,561,25
275795,hsa17s12g00437,ptr16s13g00481,0.5920000000000001,483,195,0,30,508,29,511,6.807999999999998e-175,554,25
275796,hsa17s12g00437,ptr16s13g00465,0.563,503,217,0,30,526,101,603,1.1369999999999996e-170,542,25
275797,hsa17s12g00437,ptr16s13g00466,0.516,559,242,0,5,506,1,559,1.0219999999999996e-169,539,10
275798,hsa17s12g00437,ptr16s13g00472,0.545,517,219,0,6,487,7,523,4.400999999999998e-168,535,10
275799,hsa17s12g00437,ptr16s13g00467,0.536,512,216,0,38,504,33,544,1.2289999999999996e-162,519,10
275800,hsa17s12g00437,ptr16s13g00471,0.527,518,236,0,3,502,12,529,5.285999999999998e-161,514,10
275801,hsa17s12g00437,ptr16s13g00473,0.491,552,256,0,15,518,21,572,3.0629999999999994e-156,500,10
278254,hsa17s12g00379,ptr16s13g00524,0.784,105,22,0,1,105,491,591,6.495e-50,171,50
278255,hsa17s12g00379,ptr16s13g00598,0.741,81,19,0,1,81,382,455,1.027e-33,124,25
278284,hsa17s12g00557,ptr16s13g00351,0.932,1875,127,0,1,1875,1,1875,0.0,3661,50
279632,hsa17s12g00487,ptr16s13g00411,0.948,1127,59,0,1,1127,1,1127,0.0,2245,50
279634,hsa17s12g00519,ptr16s13g00389,0.958,119,5,0,1,119,35,153,1.0359999999999998e-74,242,50
281130,hsa17s12g00105,ptr16s13g00121,0.9390000000000001,496,30,0,1,496,1,496,3.26e-322,978,50
281131,hsa17s12g00105,ptr16s13g00119,0.907,491,46,0,6,496,1,491,4.5139999999999975e-306,931,25
281140,hsa17s12g00105,ptr16s13g00618,0.255,539,346,0,4,468,74,612,1.072e-49,186,25
281144,hsa17s12g00137,ptr16s13g00166,0.9740000000000001,280,7,0,1,280,1,280,1.9839999999999993e-187,576,50
281145,hsa17s12g00137,ptr16s13g00164,0.34600000000000003,245,151,0,36,267,28,272,1.753e-36,140,25
281146,hsa17s12g00137,ptr16s13g00162,0.342,229,149,0,42,270,44,271,1.0109999999999998e-32,129,25
281147,hsa17s12g00137,ptr16s13g00163,0.335,228,134,0,42,269,25,227,4.097e-31,124,25
281148,hsa17s12g00137,ptr16s13g00169,0.3,236,151,0,47,263,35,270,4.811e-26,109,25
283859,hsa17s12g00107,ptr16s13g00124,0.961,482,19,0,1,482,1,482,6.03e-322,976,50
283861,hsa17s12g00107,ptr16s13g00904,0.27399999999999997,444,222,0,24,467,41,347,1.2459999999999999e-45,174,25
284001,hsa17s12g00139,ptr16s13g00169,0.953,273,13,0,1,273,1,273,7.495999999999997e-178,548,50
284002,hsa17s12g00139,ptr16s13g00168,0.473,135,70,0,134,267,110,244,1.354e-29,119,25
284003,hsa17s12g00139,ptr16s13g00166,0.345,178,107,0,106,270,86,263,9.897999999999999e-24,102,25
284004,hsa17s12g00139,ptr16s13g00164,0.284,237,165,0,32,268,36,266,3.3560000000000003e-23,100,25
284019,hsa17s12g00811,ptr16s13g00904,0.9490000000000001,373,19,0,1,373,1,373,5.5989999999999965e-244,745,50
284027,hsa17s12g00811,ptr16s13g00124,0.264,440,222,0,45,347,28,467,6.1029999999999996e-43,162,25
284144,hsa17s12g00843,ptr16s13g00939,0.9329999999999999,60,4,0,2,61,2,61,5.0660000000000006e-33,120,50
284920,hsa17s12g00739,ptr16s13g00821,1.0,628,0,0,1,628,1,628,0.0,1390,50
284949,hsa17s12g00771,ptr16s13g00863,0.963,238,9,0,1,238,1,238,2.9969999999999986e-156,484,50
285727,hsa17s12g00706,ptr16s13g00779,0.982,478,9,0,1,478,1,478,0.0,991,50
285732,hsa17s12g00738,ptr16s13g00820,0.972,712,20,0,1,712,1,712,0.0,1459,50
286049,hsa17s12g00028,ptr16s13g00037,0.879,175,21,0,2,176,199,373,8.927e-101,322,50
286051,hsa17s12g00444,ptr16s13g00455,0.9440000000000001,241,13,0,1,238,1,241,1.3179999999999996e-154,479,50
286060,hsa17s12g00476,ptr16s13g00421,0.9590000000000001,264,11,0,1,264,1,264,3.0389999999999988e-173,535,50
286066,hsa17s12g00476,ptr16s13g00422,0.7070000000000001,85,23,0,133,217,138,216,4.751e-31,123,25
286071,hsa17s12g00476,ptr16s13g00423,0.642,86,30,0,135,220,122,205,4.970999999999999e-27,111,25
288825,hsa17s12g00380,ptr16s13g00523,0.731,563,136,0,12,574,58,562,5.862999999999997e-270,831,50
288830,hsa17s12g00380,ptr16s13g00061,0.212,490,326,0,21,435,62,551,1.292e-27,120,25
288833,hsa17s12g00412,ptr16s13g00491,0.9690000000000001,218,7,0,1,218,1,218,8.694999999999998e-144,447,50
289884,hsa17s12g00561,ptr16s13g00347,0.961,120,5,0,2,121,295,414,4.1019999999999994e-74,245,50
289889,hsa17s12g00593,ptr16s13g00316,0.9570000000000001,245,10,0,2,246,230,474,8.779999999999996e-160,495,50
290067,hsa17s12g00172,ptr16s13g00204,0.8809999999999999,314,37,0,1,314,1,314,5.181999999999998e-187,577,50
290068,hsa17s12g00172,ptr16s13g00184,0.384,308,188,0,1,307,1,308,2.4940000000000003e-57,202,25
290070,hsa17s12g00172,ptr16s13g00185,0.33,300,200,0,1,299,1,300,2.4079999999999998e-42,158,25
290071,hsa17s12g00172,ptr16s13g00187,0.321,310,205,0,1,310,1,303,6.092999999999999e-42,157,25
290072,hsa17s12g00172,ptr16s13g00192,0.32,311,208,0,1,311,1,307,6.092999999999999e-42,157,25
290073,hsa17s12g00172,ptr16s13g00196,0.317,311,208,0,1,311,1,306,5.309999999999999e-41,154,10
290074,hsa17s12g00172,ptr16s13g00201,0.312,311,210,0,1,311,1,306,8.568999999999999e-40,151,10
290075,hsa17s12g00172,ptr16s13g00198,0.313,307,207,0,1,307,1,302,2.164e-39,150,10
290076,hsa17s12g00172,ptr16s13g00202,0.311,307,207,0,1,307,1,302,5.4639999999999995e-39,149,10
290077,hsa17s12g00172,ptr16s13g00190,0.309,293,200,0,1,293,1,290,3.537e-36,140,10
290090,hsa17s12g00204,ptr16s13g00238,0.924,103,8,0,1,103,1,103,6.495e-61,201,50
291443,hsa17s12g00244,ptr16s13g00680,0.995,386,2,0,1,386,1,386,1.5899999999999992e-267,814,50
291445,hsa17s12g00276,ptr16s13g00150,0.873,216,27,0,49,264,1,216,1.3279999999999996e-123,394,50
291446,hsa17s12g00276,ptr16s13g00152,0.764,216,47,0,49,264,33,232,3.345e-104,338,25
293749,hsa17s12g00744,ptr16s13g00827,0.981,611,12,0,1,611,1,611,0.0,1266,50
295916,hsa17s12g00259,ptr16s13g00659,0.8909999999999999,131,14,0,1,131,1,131,1.4779999999999998e-75,245,50
295941,hsa17s12g00803,ptr16s13g00896,0.9109999999999999,116,10,0,1,116,1,116,3.4539999999999995e-68,223,50
295942,hsa17s12g00835,ptr16s13g00928,0.84,759,109,0,1,681,1,759,0.0,1318,50
295945,hsa17s12g00835,ptr16s13g00312,0.368,219,131,0,3,221,582,789,1.286e-32,137,25
295997,hsa17s12g00004,ptr16s13g00006,0.95,1690,84,0,1,1690,1,1690,0.0,3373,50
296032,hsa17s12g00036,ptr16s13g00045,0.9420000000000001,70,4,0,1,70,1,70,1.827e-40,141,50
296870,hsa17s12g00164,ptr16s13g00193,0.9,299,30,0,1,299,1,299,1.5909999999999993e-182,563,50
296871,hsa17s12g00164,ptr16s13g00201,0.6659999999999999,298,99,0,1,298,1,298,2.2089999999999996e-124,396,25
296872,hsa17s12g00164,ptr16s13g00196,0.665,298,99,0,1,298,1,298,4.146e-124,395,25
296873,hsa17s12g00164,ptr16s13g00202,0.653,298,103,0,1,298,1,298,3.078e-121,387,25
296874,hsa17s12g00164,ptr16s13g00198,0.648,298,105,0,1,298,1,298,5.230999999999999e-120,383,25
296875,hsa17s12g00164,ptr16s13g00195,0.62,299,113,0,1,299,1,299,1.3869999999999995e-113,364,10
296876,hsa17s12g00164,ptr16s13g00197,0.619,299,114,0,1,299,1,299,3.563999999999999e-113,363,10
296877,hsa17s12g00164,ptr16s13g00194,0.618,299,114,0,1,299,1,299,4.880999999999999e-113,363,10
296878,hsa17s12g00164,ptr16s13g00200,0.503,290,123,0,10,299,6,253,6.483999999999998e-82,273,10
296879,hsa17s12g00164,ptr16s13g00190,0.444,291,160,0,9,297,9,299,3.683999999999999e-68,233,10
296894,hsa17s12g00772,ptr16s13g00865,0.897,194,20,0,1,194,1,194,8.675999999999999e-116,365,50
296896,hsa17s12g00804,ptr16s13g00897,0.945,385,21,0,1,385,1,385,5.482999999999998e-251,766,50
297597,hsa17s12g00710,ptr16s13g00784,0.953,148,7,0,1,148,1,148,1.027e-93,299,50
297599,hsa17s12g00710,ptr16s13g00644,0.505,141,68,0,11,148,32,172,5.796e-37,135,25
297600,hsa17s12g00710,ptr16s13g00772,0.528,130,60,0,18,146,13,142,7.223999999999999e-36,132,25
299725,hsa17s12g00125,ptr16s13g00153,0.965,225,8,0,1,225,1,225,6.878999999999998e-148,459,50
299730,hsa17s12g00157,ptr16s13g00191,0.6970000000000001,140,36,0,1,140,47,165,6.496999999999999e-59,198,50
299731,hsa17s12g00157,ptr16s13g00189,0.507,140,46,0,1,140,48,141,5.628e-37,135,25
301583,hsa17s12g00184,ptr16s13g00216,0.955,415,19,0,1,415,1,415,3.4559999999999983e-274,835,50
301652,hsa17s12g00216,ptr16s13g00252,0.9590000000000001,187,8,0,19,205,18,204,1.2439999999999997e-120,379,50
301653,hsa17s12g00216,ptr16s13g00242,0.34,182,115,0,19,200,21,196,1.0349999999999998e-24,102,25
301680,hsa17s12g00920,ptr16s13g01023,0.902,85,8,0,1,85,1,84,5.975999999999999e-47,162,50
303986,hsa17s12g00249,ptr16s13g00672,0.963,162,6,0,2,163,164,325,1.6599999999999996e-104,331,50
304631,hsa17s12g00087,ptr16s13g00099,0.9590000000000001,244,10,0,1,244,1,244,1.5009999999999994e-159,494,50
304632,hsa17s12g00823,ptr16s13g00916,0.9990000000000001,313,0,0,1,313,1,313,9.838999999999995e-217,663,50
304633,hsa17s12g00855,ptr16s13g00951,0.875,1042,125,0,106,1147,1,998,0.0,1895,50
305644,hsa17s12g00128,ptr16s13g00157,1.0,199,0,0,1,199,1,199,3.745999999999999e-138,430,50
305645,hsa17s12g00128,ptr16s13g00154,0.47100000000000003,149,76,0,48,196,42,186,1.948e-34,130,25
305646,hsa17s12g00128,ptr16s13g00161,0.635,83,30,0,84,166,57,139,3.7580000000000005e-26,106,25
305647,hsa17s12g00128,ptr16s13g00159,0.49,114,58,0,83,196,33,146,5.134e-26,106,25
305669,hsa17s12g00160,ptr16s13g00191,0.728,187,45,0,79,265,1,165,6.867999999999998e-84,277,50
305670,hsa17s12g00160,ptr16s13g00189,0.601,187,56,0,79,265,1,141,2.2199999999999997e-64,220,25
305671,hsa17s12g00704,ptr16s13g00777,0.934,435,29,0,1,435,1,435,4.460999999999998e-280,853,50
305674,hsa17s12g00736,ptr16s13g00816,1.0,56,0,0,1,56,1,56,6.083999999999999e-34,123,50
305957,hsa17s12g00667,ptr16s13g00731,0.948,336,17,0,1,336,95,430,7.272999999999997e-219,670,50
305987,hsa17s12g00061,ptr16s13g00074,0.9059999999999999,812,76,0,1,812,1,808,0.0,1537,50
306507,hsa17s12g00303,ptr16s13g00610,0.9109999999999999,217,19,0,1,217,1,217,1.0299999999999997e-132,415,50
306531,hsa17s12g00048,ptr16s13g00056,1.0,2813,0,0,1,2813,1,2813,0.0,5993,50
306534,hsa17s12g00048,ptr16s13g00763,0.21600000000000003,2779,1751,0,28,2806,107,2341,5.179999999999997e-197,683,25
306569,hsa17s12g00080,ptr16s13g00092,0.993,263,2,0,1,263,1,263,5.6619999999999995e-180,554,50
309455,hsa17s12g00258,ptr16s13g00661,0.966,269,9,0,1,269,1,269,3.304999999999999e-178,549,50
309456,hsa17s12g00290,ptr16s13g00624,0.9520000000000001,126,6,0,1,126,1,126,8.127999999999998e-79,254,50
309457,hsa17s12g00290,ptr16s13g00626,0.9520000000000001,126,6,0,1,126,1,126,8.127999999999998e-79,254,25
309458,hsa17s12g01026,ptr16s13g01142,1.0,641,0,0,1,641,1,641,0.0,1408,50
309459,hsa17s12g01026,ptr16s13g01144,0.606,703,251,0,1,639,3,705,7.189999999999996e-268,829,25
309585,hsa17s12g01026,ptr16s13g01147,0.444,584,311,0,6,589,14,573,7.086999999999998e-142,464,25
309619,hsa17s12g01026,ptr16s13g01145,0.425,552,262,0,1,552,1,457,1.0239999999999996e-124,413,25
309653,hsa17s12g01026,ptr16s13g01146,0.34700000000000003,611,327,0,2,612,39,539,8.769999999999999e-101,343,25
309688,hsa17s12g01026,ptr16s13g00127,0.325,376,197,0,5,380,6,298,9.999e-51,193,10
309693,hsa17s12g01026,ptr16s13g00379,0.20800000000000002,467,351,0,140,606,91,534,3.7789999999999994e-24,109,10
311311,hsa17s12g00371,ptr16s13g00534,0.922,1027,80,0,1,1027,1,1027,0.0,1981,50
311322,hsa17s12g00403,ptr16s13g00501,0.965,617,22,0,1,617,53,669,0.0,1255,50
311556,hsa17s12g00491,ptr16s13g00407,0.893,110,12,0,1,110,1,110,1.0929999999999998e-62,207,50
311557,hsa17s12g00523,ptr16s13g00384,0.968,58,2,0,1,58,1,58,1.033e-33,121,50
311781,hsa17s12g00600,ptr16s13g00309,0.965,346,12,0,1,346,1,346,1.972999999999999e-230,704,50
315403,hsa17s12g00206,ptr16s13g00240,0.971,201,6,0,1,201,1,201,1.7059999999999995e-132,413,50
315406,hsa17s12g00430,ptr16s13g00474,0.892,540,58,0,1,540,1,540,0.0,1004,50
315407,hsa17s12g00430,ptr16s13g00477,0.727,540,143,0,1,540,1,523,4.355999999999998e-257,792,25
315408,hsa17s12g00430,ptr16s13g00476,0.639,540,191,0,1,540,1,529,4.943999999999998e-218,679,25
315409,hsa17s12g00430,ptr16s13g00475,0.625,540,191,0,1,540,1,511,4.996999999999997e-212,662,25
315410,hsa17s12g00430,ptr16s13g00478,0.5710000000000001,490,198,0,41,503,58,547,4.3869999999999987e-169,538,25
315411,hsa17s12g00430,ptr16s13g00480,0.532,531,232,0,6,501,7,537,1.8879999999999995e-167,533,10
315412,hsa17s12g00430,ptr16s13g00465,0.552,506,218,0,16,502,88,593,3.534999999999999e-167,532,10
315413,hsa17s12g00430,ptr16s13g00466,0.511,543,231,0,1,473,1,543,2.0559999999999993e-162,518,10
